full_name,pdes,name,H,diameter,albedo,om,w,moid,class,rms
  5543 Sharaf (1978 TW2),5543,Sharaf,14.0,4.404,0.251,154.0622152595358,310.7578521534938,1.0505,MBA,.47496
  5545 Makarov (1978 VY14),5545,Makarov,13.5,6.141,0.246,67.11295830221918,62.24887046788589,1.61447,MBA,.48522
  5546 Salavat (1979 YS),5546,Salavat,12.5,8.390,0.302,287.1881749653913,242.0930045588177,1.36119,MBA,.37865
  5547 Acadiau (1980 LE1),5547,Acadiau,12.4,9.177,0.231,240.5416318678541,337.2257898318771,1.28745,MBA,.42982
  5548 Thosharriot (1980 TH),5548,Thosharriot,12.4,11.722,0.223,334.7863622791303,117.9019872356068,1.80416,MBA,.4996
  5549 Bobstefanik (1981 GM1),5549,Bobstefanik,13.0,6.395,0.328,2.344361055241364,179.1086256707534,1.35135,MBA,.40747
  5551 Glikson (1982 BJ),5551,Glikson,13.4,5.605,0.348,117.1449072126064,38.12838261708502,.910768,MBA,.48797
  5552 Studnicka (1982 SJ1),5552,Studnicka,12.9,7.331,0.275,174.4238976300303,250.330329809751,1.12281,MBA,.48618
  5553 Chodas (1984 CM1),5553,Chodas,13.4,9.984,0.112,161.9777426980096,.5363354404835337,1.17027,MBA,.4577
  5554 Keesey (1985 TW1),5554,Keesey,13.9,4.180,0.305,311.8176470545173,73.6327858010589,.821956,MBA,.42856
  5555 Wimberly (1986 VF5),5555,Wimberly,12.5,11.184,0.170,2.797539336605869,56.01214251204334,1.707,MBA,.48106
  5557 Chimikeppuko (1989 CM1),5557,Chimikeppuko,12.9,7.100,0.291,10.57546353368711,224.2512033163383,1.14081,MBA,.41294
  5558 Johnnapier (1989 WL2),5558,Johnnapier,14.2,2.327,0.819,138.8697292051604,264.8182924488169,.831396,IMB,.4655
  5559 Beategordon (1990 MV),5559,Beategordon,12.8,7.621,0.277,92.37960490506867,177.7276273512938,.821031,MBA,.46423
  5560 Amytis (1990 MX),5560,Amytis,13.7,4.703,0.290,74.95295080728359,178.0820065772701,1.0248,MBA,.44353
  5561 Iguchi (1991 QD),5561,Iguchi,13.3,6.878,0.227,304.3983701560527,70.84954994024389,.859208,MBA,.40878
  5565 Ukyounodaibu (1991 VN2),5565,Ukyounodaibu,12.1,12.286,0.203,138.7466107166953,266.1003210502064,1.24173,MBA,.42284
  5567 Durisen (1953 FK1),5567,Durisen,11.4,36.475,0.046,8.993421035550071,307.9807281234055,1.31947,MBA,.4006
  5568 Mufson (1953 TS2),5568,Mufson,13.5,5.175,0.239,81.12549587027581,241.6901990222345,.899054,MBA,.4774
  5570 Kirsan (1976 GM7),5570,Kirsan,12.4,15.471,0.089,174.0242391389529,325.5851767739748,2.01829,OMB,.47432
  5571 Lesliegreen (1978 LG),5571,Lesliegreen,12.0,14.312,0.164,280.9079265726737,205.4661005228167,1.84715,MBA,.44267
  5572 Bliskunov (1978 SS2),5572,Bliskunov,12.5,20.015,0.040,197.6836252039172,75.53639048514862,1.63957,MBA,.50302
  5573 Hilarydownes (1981 QX),5573,Hilarydownes,13.8,10.015,0.097,178.3213948810777,103.6570195136398,.861892,MBA,.48667
  5574 Seagrave (1984 FS),5574,Seagrave,12.3,8.852,0.297,144.87872958613,346.8262012158442,1.36197,MBA,.4475
  5576 Albanese (1986 UM1),5576,Albanese,12.4,24.332,0.036,30.84015413716035,69.59138105904496,1.58112,MBA,.41466
  5577 Priestley (1986 WQ2),5577,Priestley,14.2,3.993,0.254,97.01077357164772,228.1004115982967,.767129,IMB,.37768
  5578 Takakura (1987 BC),5578,Takakura,12.6,8.138,0.267,179.5982746581372,186.1055199612207,1.69304,MBA,.49405
  5579 Uhlherr (1988 JL),5579,Uhlherr,14.1,2.654,1.000,80.87816937575511,247.9162962331731,.816958,IMB,.44312
  5583 Braunerova (1989 EY1),5583,Braunerova,12.6,8.241,0.285,60.29020476395858,41.37730049881532,1.84308,MBA,.43394
  5584 Izenberg (1989 KK),5584,Izenberg,13.0,6.710,0.356,199.9049659830499,37.14447346769651,1.34529,MBA,.43783
  5588 Jennabelle (1990 SW3),5588,Jennabelle,12.6,10.931,0.162,93.60272614292141,254.4659227173096,1.42814,MBA,.42881
  5589 De Meis (1990 SD14),5589,De Meis,13.5,7.381,0.324,218.7590745343651,42.42964743978983,1.62513,MBA,.44979
  5591 Koyo (1990 VF2),5591,Koyo,13.3,17.075,0.038,188.0702471303689,191.7721943734678,1.53977,MBA,.4816
  5592 Oshima (1990 VB4),5592,Oshima,11.9,22.657,0.076,231.6180992479951,99.98574014544462,1.96509,MBA,.44405
  5593 Jonsujatha (1991 JN1),5593,Jonsujatha,13.4,7.280,0.175,167.4848400070256,340.6024616091884,1.05744,MBA,.43503
  5594 Jimmiller (1991 NK1),5594,Jimmiller,11.8,25.856,0.028,128.4679764560653,111.4127039527444,2.00525,MBA,.4636
  5595 Roth (1991 PJ),5595,Roth,12.5,9.828,0.201,129.5732531854125,262.8959494304272,1.31001,MBA,.44233
  5596 Morbidelli (1991 PQ10),5596,Morbidelli,13.3,5.689,0.181,261.751351432079,220.8148106522963,1.01035,MBA,.44616
  5597 Warren (1991 PC13),5597,Warren,13.4,4.008,0.481,328.4380395502413,326.4652389823117,.920329,MBA,.45423
  5598 Carlmurray (1991 PN18),5598,Carlmurray,13.0,6.864,0.284,283.4538027126219,174.119908354319,.961074,MBA,.43704
  5603 Rausudake (1992 CE),5603,Rausudake,10.7,45.677,0.049,195.956896504986,9.735136493830996,2.76283,OMB,.44256
  5605 Kushida (1993 DB),5605,Kushida,13.4,5.215,0.359,10.30013246490115,180.1344890914403,1.02764,MBA,.46008
  5606 Muramatsu (1993 EH),5606,Muramatsu,13.6,4.811,0.365,178.1454546631651,15.09963188857256,.942348,MBA,.48292
  5608 Olmos (1993 EO),5608,Olmos,13.1,6.722,0.325,38.91514273219448,255.2478422522735,1.50516,MBA,.50358
  5609 Stroncone (1993 FU),5609,Stroncone,12.8,14.286,0.065,3.946417713326698,290.9283464341898,1.59975,MBA,.52362
  5610 Balster (2041 T-3),5610,Balster,12.8,7.812,0.241,243.6693707444542,330.457847855836,1.67191,MBA,.51622
  5612 Nevskij (1975 TX2),5612,Nevskij,13.3,5.193,0.344,52.95167788549352,39.69428569486557,1.26105,MBA,.44628
  5613 Donskoj (1976 YP1),5613,Donskoj,12.8,14.312,0.052,10.22319326882023,46.91899045338533,1.57772,MBA,.49806
  5614 Yakovlev (1979 VN),5614,Yakovlev,13.5,13.048,0.060,212.5869521251369,120.9318061961092,.933073,MBA,.48703
  5615 Iskander (1983 PZ),5615,Iskander,14.2,5.506,0.189,209.3708852737332,120.8868956434599,.827875,MBA,.48297
  5616 Vogtland (1987 ST10),5616,Vogtland,13.9,9.967,0.050,83.65837043969879,28.8435681925652,1.13632,MBA,.48766
  5618 Saitama (1990 EA),5618,Saitama,14.2,3.740,0.289,142.1237793336111,342.7420797672489,.983813,MBA,.4923
  5619 Shair (1990 HC1),5619,Shair,12.7,11.520,0.146,176.1102546504579,142.0437263488724,1.08645,MBA,.43521
  5621 Erb (1990 SG4),5621,Erb,13.9,3.302,0.425,278.9351695273854,5.232948245473643,.397245,MCA,.47925
  5622 Percyjulian (1990 TL4),5622,Percyjulian,12.1,9.667,0.328,277.262506070765,53.28197807521261,1.32785,MBA,.41155
  5623 Iwamori (1990 UY),5623,Iwamori,11.9,14.330,0.164,168.0561629362971,193.5029222036074,1.69602,MBA,.4671
  5625 Jamesferguson (1991 AO2),5625,Jamesferguson,13.0,14.790,0.061,174.8298741843877,217.1535384688469,1.17688,MBA,.45594
  5628 Preussen (1991 RP7),5628,Preussen,12.9,12.165,0.057,275.233699271218,128.1312446993896,1.64355,MBA,.47844
  5629 Kuwana (1993 DA1),5629,Kuwana,11.8,14.176,0.193,145.575876193884,282.180520553528,1.84677,MBA,.44072
  5630 Billschaefer (1993 FZ),5630,Billschaefer,13.7,4.785,0.280,182.8277855988725,64.74927182241807,.916501,MBA,.50146
  5631 Sekihokutouge (1993 FE1),5631,Sekihokutouge,13.6,4.535,0.375,7.091224223302346,277.3039375465812,1.10117,MBA,.48097
  5632 Ingelehmann (1993 GG),5632,Ingelehmann,12.0,13.375,0.230,82.30951329874766,192.3992841603241,1.50053,MBA,.40928
  5635 Cole (1981 ER5),5635,Cole,14.1,3.528,0.294,274.0542239380391,54.15431250228232,.744752,MBA,.50567
  5636 Jacobson (1985 QN),5636,Jacobson,12.8,7.843,0.218,125.5170262644331,195.5115227423106,1.3784,MBA,.43933
  5637 Gyas (1988 RF1),5637,Gyas,11.6,28.168,0.056,1.960845191676808,331.2634991956801,3.55974,TJN,.54856
  5638 Deikoon (1988 TA3),5638,Deikoon,10.5,41.455,0.071,156.0260067033531,92.50292785111208,3.68889,TJN,.46476
  5639 Cuk (1989 PE),5639,Cuk,14.9,3.427,0.198,149.5559266283352,87.74010018756867,.838264,IMB,.43921
  5640 Yoshino (1989 UR3),5640,Yoshino,13.4,5.793,0.252,166.6907857107336,173.4305208071619,.973866,MBA,.48203
  5641 McCleese (1990 DJ),5641,McCleese,14.0,5.68,0.4552,151.297480663034,57.14262089416951,.654246,MCA,.42216
  5644 Maureenbell (1990 QG2),5644,Maureenbell,12.1,15.926,0.090,165.9838540598869,263.1584954869187,1.83598,MBA,.46147
  5647 Sarojininaidu (1990 TZ),5647,Sarojininaidu,12.2,8.610,0.297,240.1474182047821,228.0361250951123,.843399,MBA,.39164
  5649 Donnashirley (1990 WZ2),5649,Donnashirley,14.6,2.600,0.380,3.438751328721455,62.55356471895983,.623723,MCA,.47787
  5650 Mochihito-o (1990 XK),5650,Mochihito-o,11.9,11.395,0.259,254.3277766748766,280.5894078192595,1.36986,MBA,.41116
  5651 Traversa (1991 CA2),5651,Traversa,11.7,26.88,0.0511,139.1026970735575,229.1647150945344,1.66582,MBA,.43511
  5652 Amphimachus (1992 HS3),5652,Amphimachus,10.1,53.921,0.061,281.625592206196,108.2999332958717,3.81564,TJN,.49824
  5653 Camarillo (1992 WD5),5653,Camarillo,16.2,1.537,0.271,9.945666909165809,122.5435228031125,.283575,AMO,.4366
  5654 Terni (1993 KG),5654,Terni,12.6,18.720,0.055,13.40091003086219,130.85962552537,1.24314,MBA,.40132
  5655 Barney (1159 T-2),5655,Barney,13.1,6.599,0.256,193.481399808135,21.21627904361392,1.4782,MBA,.44714
  5656 Oldfield (A920 TA),5656,Oldfield,14.2,7.691,0.075,248.6671958215703,83.55777395513771,.806135,MBA,.54276
  5657 Groombridge (1936 QE1),5657,Groombridge,12.9,7.370,0.296,166.6028979018613,204.1652690566953,1.16521,MBA,.41588
  5658 Clausbaader (1950 DO),5658,Clausbaader,13.1,12.424,0.071,285.4320602918143,106.612891509017,1.61108,MBA,.46785
  5661 Hildebrand (1977 PO1),5661,Hildebrand,11.1,34.37,0.1364,317.0733347627996,1.653818215602373,2.02017,OMB,.44464
  5663 McKeegan (1981 EQ12),5663,McKeegan,14.9,5.487,0.093,240.1483958105285,95.50332790196812,.75191,MBA,.48956
  5665 Begemann (1982 BD13),5665,Begemann,14.0,3.606,0.450,314.8552868433767,261.1986948165611,1.03484,MBA,.46282
  5666 Rabelais (1982 TP1),5666,Rabelais,13.3,12.345,0.051,241.7087445244491,252.7314977690378,1.19692,MBA,.42975
  5667 Nakhimovskaya (1983 QH1),5667,Nakhimovskaya,13.9,4.685,0.340,155.5802818215792,174.7042268037926,.838127,MBA,.49261
  5668 Foucault (1984 FU),5668,Foucault,13.6,5.052,0.229,22.89529651470301,157.9698985809545,1.03066,MBA,.45589
  5670 Rosstaylor (1985 VF2),5670,Rosstaylor,11.4,29.619,0.073,270.6267308364211,197.841754296869,1.84851,MBA,.39203
  5671 Chanal (1985 XR),5671,Chanal,12.7,8.159,0.209,122.0665139851736,281.1958382165514,1.42515,MBA,.46942
  5672 Libby (1986 EE2),5672,Libby,13.1,6.602,0.183,171.7754815731098,354.1950085756308,1.29352,MBA,.45356
  5673 McAllister (1986 RT2),5673,McAllister,13.5,5.278,0.333,338.4115713212565,336.2494700527258,1.18398,MBA,.47853
  5674 Wolff (1986 RW2),5674,Wolff,13.3,6.039,0.193,39.81710788761427,311.8424073230992,.963354,MBA,.47779
  5675 Evgenilebedev (1986 RY5),5675,Evgenilebedev,13.6,4.148,0.409,227.5083748711781,78.1655993400955,1.03247,MBA,.44409
  5676 Voltaire (1986 RH12),5676,Voltaire,12.4,10.433,0.235,207.3295307727071,149.3220208166922,1.05444,MBA,.41774
  5677 Aberdonia (1987 SQ1),5677,Aberdonia,12.6,8.798,0.250,200.946623242341,218.4837188571527,1.68447,MBA,.46755
  5678 DuBridge (1989 TS),5678,DuBridge,13.9,5.945,0.318,48.03132831590362,297.1382993536068,1.12994,MBA,.57815
  5679 Akkado (1989 VR),5679,Akkado,13.1,6.323,0.306,182.571885051406,126.2040137462317,1.76364,MBA,.48828
  5682 Beresford (1990 TB),5682,Beresford,13.7,4.125,0.365,212.7707815954429,138.5758526560163,.616067,MCA,.45891
  5683 Bifukumonin (1990 UD),5683,Bifukumonin,13.7,4.281,0.384,65.65602298080245,297.075438797324,.738993,MBA,.52124
  5685 Sanenobufukui (1990 XA),5685,Sanenobufukui,11.7,12.993,0.240,276.9919741666533,267.07871422135,1.5609,MBA,.42752
  5686 Chiyonoura (1990 YQ),5686,Chiyonoura,14.1,3.890,0.352,207.3435245111723,196.0398152980571,.894372,MBA,.50323
  5687 Yamamotoshinobu (1991 AB1),5687,Yamamotoshinobu,11.2,14.132,0.321,130.2092803692193,239.5194082437187,1.51936,MBA,.44216
  5688 Kleewyck (1991 AD2),5688,Kleewyck,13.1,8.091,0.170,141.5283453293446,246.2249427680362,1.20659,MBA,.4592
  5689 Rhon (1991 RZ2),5689,Rhon,13.8,8.651,0.086,234.197923818215,218.8213421040034,1.46572,MBA,.47967
  5691 Fredwatson (1992 FD),5691,Fredwatson,13.3,5.517,0.421,175.7806712743066,34.42134626910747,1.08898,MBA,.40997
  5692 Shirao (1992 FR),5692,Shirao,12.4,9.548,0.223,181.754060307964,44.02372839758429,1.182,MBA,.44396
  5694 Berenyi (3051 P-L),5694,Berenyi,13.2,6.311,0.255,227.5661909524304,79.12095103378857,1.19201,MBA,.45332
  5695 Remillieux (4577 P-L),5695,Remillieux,12.9,7.087,0.320,174.0507893797144,273.065097633845,1.34216,MBA,.46394
  5696 Ibsen (4582 P-L),5696,Ibsen,12.3,10.373,0.216,18.19355292016782,289.8197166513616,1.6718,MBA,.4448
  5697 Arrhenius (6766 P-L),5697,Arrhenius,12.6,16.501,0.071,170.5161849742451,116.227953054558,1.93054,MBA,.49044
  5698 Nolde (4121 T-1),5698,Nolde,12.7,16.690,0.048,74.11219453288491,157.783556180476,1.7619,MBA,.47222
  5699 Munch (2141 T-3),5699,Munch,13.9,4.292,0.317,257.503385624944,148.6745540104186,.993346,MBA,.48013
  5700 Homerus (5166 T-3),5700,Homerus,13.3,5.774,0.233,163.6513393706863,123.8714682722546,1.18152,MBA,.46236
  5701 Baltuck (1929 VS),5701,Baltuck,12.5,8.605,0.262,34.93218193127299,348.1997403708398,1.23457,MBA,.45597
  5702 Morando (1931 FC),5702,Morando,13.7,5.133,0.219,352.889224696398,224.7459084802833,.974318,MBA,.49297
  5703 Hevelius (1931 VS),5703,Hevelius,13.0,5.859,0.390,36.66385435925299,13.09611056472218,1.1387,MBA,.42843
  5704 Schumacher (1950 DE),5704,Schumacher,12.1,23.597,0.055,151.5848252248791,40.50583204518522,1.86893,OMB,.45092
  5705 Ericsterken (1965 UA),5705,Ericsterken,13.6,4.508,0.336,2.146842991419487,351.6038499971903,.787926,MBA,.46107
  5706 Finkelstein (1971 SS1),5706,Finkelstein,12.8,14.446,0.070,67.85240081782446,359.712424109316,1.57596,MBA,.49126
  5709 Tamyeunleung (1977 TS3),5709,Tamyeunleung,12.4,18.36,0.0831,113.5847482645317,260.9504939335822,1.34156,MBA,.47097
  5711 Eneev (1978 SO4),5711,Eneev,11.1,38.81,0.0426,14.16879284556764,295.7714006184653,2.28821,OMB,.47017
  5712 Funke (1979 SR),5712,Funke,12.9,7.202,0.283,206.2690236726035,128.8750159080357,1.3053,MBA,.47698
  5714 Krasinsky (1982 PR),5714,Krasinsky,12.1,19.916,0.070,30.52300449047863,337.0220431656281,1.50324,MBA,.5015
  5715 Kramer (1982 SE1),5715,Kramer,12.5,16.106,0.079,283.6197855005821,91.04478686271332,1.6625,MBA,.5018
  5716 Pickard (1982 UH),5716,Pickard,14.0,9.109,0.070,257.1404749210387,147.6793547439001,.92669,MBA,.50781
  5720 Halweaver (1984 FN),5720,Halweaver,13.7,4.293,0.418,47.78000744024836,82.18168698273554,.772737,MCA,.41199
  5722 Johnscherrer (1986 JS),5722,Johnscherrer,14.0,4.040,0.358,128.5985654059698,141.7513277508862,.865265,MBA,.49077
  5723 Hudson (1986 RR2),5723,Hudson,14.3,2.882,0.444,163.1409726771296,194.2456415896278,.713095,MBA,.47815
  5725 Nordlingen (1988 BK2),5725,Nordlingen,12.8,7.619,0.311,55.25948394864703,76.93167685942321,1.621,MBA,.40737
  5726 Rubin (1988 BN2),5726,Rubin,13.4,5.233,0.328,69.07298629892871,163.6823740170741,.975828,MBA,.42908
  5730 Yonosuke (1988 TP1),5730,Yonosuke,12.5,8.225,0.314,90.07239960310116,269.4854862469569,1.61533,MBA,.45768
  5731 Zeus (1988 VP4),5731,Zeus,15.6,5.231,0.031,281.6675321020207,217.0443507940721,.070701,APO,.48516
  5734 Noguchi (1989 AL1),5734,Noguchi,14.0,3.720,0.385,98.40666834790476,13.31814717107916,1.19516,MBA,.52865
  5735 Loripaul (1989 LM),5735,Loripaul,13.9,4.047,0.260,282.4486907051512,357.0793293611891,.928288,MBA,.49357
  5736 Sanford (1989 LW),5736,Sanford,13.8,5.060,0.250,223.7589321709565,91.09951559368544,.862634,MBA,.4508
  5737 Itoh (1989 SK),5737,Itoh,13.3,5.390,0.312,323.0135314398566,104.9562456521279,1.01745,MBA,.46447
  5739 Robertburns (1989 WK2),5739,Robertburns,13.5,5.702,0.313,143.5147813930672,300.2538282375151,1.00602,MBA,.45378
  5740 Toutoumi (1989 WM3),5740,Toutoumi,12.5,8.856,0.191,49.08417045331421,19.25500741640225,1.1409,MBA,.35041
  5741 Akanemaruta (1989 XC),5741,Akanemaruta,12.8,8.543,0.201,83.31631462088637,301.2644605366002,1.56159,MBA,.46443
  5743 Kato (1990 UW),5743,Kato,13.4,5.279,0.249,333.7682118276579,108.468137051979,1.02775,MBA,.49691
  5744 Yorimasa (1990 XP),5744,Yorimasa,13.7,3.982,0.444,188.6821847684053,220.22342433545,.924327,MBA,.46083
  5749 Urduja (1991 FV),5749,Urduja,11.9,12.751,0.227,265.1173936082481,36.88456153362659,1.76658,MBA,.4414
  5750 Kandatai (1991 GG1),5750,Kandatai,11.9,13.040,0.212,333.0068344459632,146.2043694569423,1.84983,MBA,.43451
  5751 Zao (1992 AC),5751,Zao,14.8,2.3,0.36,121.6660581414472,25.30520623557285,.245382,AMO,.5279
  5753 Yoshidatadahiko (1992 EM),5753,Yoshidatadahiko,13.4,5.777,0.304,327.3087475344822,305.8173084929044,.892702,MBA,.46273
  5756 Wassenbergh (6034 P-L),5756,Wassenbergh,14.1,3.930,0.262,197.9857104057388,144.1032943612357,.999307,MBA,.47676
  5757 Ticha (1967 JN),5757,Ticha,12.1,20.931,0.064,38.18249370751722,242.9229329281292,1.42456,MBA,.36331
  5758 Brunini (1976 QZ1),5758,Brunini,14.0,4.379,0.305,62.45006463370571,264.2205941177738,1.1092,MBA,.44162
  5759 Zoshchenko (1980 BJ4),5759,Zoshchenko,13.0,6.997,0.396,57.63723292834761,246.6251043191787,1.78192,MBA,.48138
  5760 Mittlefehldt (1981 EX13),5760,Mittlefehldt,13.0,10.551,0.132,210.3704338646965,102.4716750183734,1.7038,MBA,.50029
  5762 Wanke (1981 EG28),5762,Wanke,14.0,3.991,0.335,191.7140371988621,157.5797789728046,1.01727,MBA,.48753
  5765 Izett (1986 GU),5765,Izett,12.5,8.985,0.270,81.42770148186025,59.06756577167108,1.05639,MBA,.4094
  5767 Moldun (1986 RV2),5767,Moldun,14.2,4.103,0.264,187.9481713872456,105.1641998725384,.837859,MBA,.50526
  5768 Pittich (1986 TN1),5768,Pittich,13.0,9.978,0.119,235.5475039674993,270.7604747443549,1.25277,MBA,.42941
  5769 Michard (1987 PL),5769,Michard,12.3,12.061,0.176,293.5483864485659,26.7007209341233,1.71192,MBA,.44636
  5771 Somerville (1987 ST1),5771,Somerville,12.3,28.306,0.029,287.9128354781332,102.9625848570004,1.48277,MBA,.50709
  5773 Hopper (1989 NO),5773,Hopper,13.7,4.583,0.335,355.7127371591988,264.117676294807,.899221,MBA,.482
  5775 Inuyama (1989 SP),5775,Inuyama,12.8,7.385,0.337,204.6156203867546,136.5743753120742,1.09964,MBA,.41029
  5778 Jurafrance (1989 YF5),5778,Jurafrance,11.9,10.206,0.323,279.5089521501386,59.23233411506603,1.27272,MBA,.43394
  5779 Schupmann (1990 BC1),5779,Schupmann,12.4,11.435,0.149,147.7324659563957,316.2143358838631,1.79507,MBA,.49519
  5780 Lafontaine (1990 EJ2),5780,Lafontaine,12.2,22.593,0.055,233.2891304891065,115.1095035152577,1.91388,OMB,.44677
  5781 Barkhatova (1990 SM28),5781,Barkhatova,13.6,5.653,0.168,259.0903970295493,170.5388290061072,1.06758,MBA,.43829
  5782 Akirafujiwara (1991 AF),5782,Akirafujiwara,13.8,4.718,0.240,247.3988303234091,180.8891337207517,1.09722,MBA,.47292
  5784 Yoron (1991 CY),5784,Yoron,13.0,6.799,0.318,289.9403321989379,229.3235895674959,1.33981,MBA,.47663
  5791 Comello (4053 T-2),5791,Comello,12.8,7.557,0.282,139.8301976528348,305.4060096018116,1.83232,MBA,.49245
  5792 Unstrut (1964 BF),5792,Unstrut,13.3,13.200,0.034,105.2040635999047,285.024928367317,.940272,MBA,.44036
  5793 Ringuelet (1975 TK6),5793,Ringuelet,12.5,8.068,0.306,78.04928711025305,260.9023435376571,1.23018,MBA,.45769
  5794 Irmina (1976 SW3),5794,Irmina,12.9,10.836,0.097,172.9307342630939,218.0119584686156,1.65662,MBA,.54287
  5795 Roshchina (1978 SH1),5795,Roshchina,13.6,4.924,0.331,68.50311540548745,334.3720255332032,.923811,MBA,.42133
  5796 Klemm (1978 VK5),5796,Klemm,13.4,5.659,0.264,343.3098339639175,61.60728504752279,1.30938,MBA,.51645
  5798 Burnett (1980 RL7),5798,Burnett,12.6,8.644,0.239,247.1966136484217,143.6258961005535,1.33714,MBA,.43924
  5799 Brewington (1980 TG4),5799,Brewington,13.4,5.394,0.313,14.02530018923337,334.1520634823774,1.17673,MBA,.46479
  5800 Pollock (1982 UV1),5800,Pollock,13.0,10.779,0.105,112.7512178650897,252.0539909786061,1.58881,MBA,.52321
  5801 Vasarely (1984 BK),5801,Vasarely,13.6,12.510,0.052,304.2776290846634,82.06224386490932,1.13875,MBA,.452
  5803 Otzi (1984 OA),5803,Otzi,12.6,15.614,0.070,133.3674156227613,208.4267818437263,1.07642,MBA,.4421
  5804 Bambinidipraga (1985 RL1),5804,Bambinidipraga,13.4,6.044,0.254,213.2677230729589,122.338812542893,1.03116,MBA,.41689
  5806 Archieroy (1986 AG1),5806,Archieroy,13.0,6.785,0.291,300.8599726236134,96.69588833855774,.945668,IMB,.40307
  5807 Mshatka (1986 QA4),5807,Mshatka,13.1,12.639,0.111,129.9379797764147,201.6225308772686,1.71187,MBA,.44585
  5808 Babel' (1987 QV10),5808,Babel',12.1,13.370,0.172,143.6431141966686,211.8896229420895,1.68537,MBA,.4448
  5809 Kulibin (1987 RG6),5809,Kulibin,12.9,7.757,0.328,110.1005253009693,200.2964726698661,1.73584,MBA,.48448
  5811 Keck (1988 KC),5811,Keck,12.9,7.646,0.256,227.2613124103729,97.0098004246111,.839367,MBA,.4279
  5813 Eizaburo (1988 VL),5813,Eizaburo,12.7,7.195,0.341,191.459494731566,162.1498768680367,1.14913,MBA,.42669
  5815 Shinsengumi (1989 AH),5815,Shinsengumi,12.1,18.081,0.094,98.30630448833926,221.8118149509068,2.07034,MBA,.42284
  5816 Potsdam (1989 AO6),5816,Potsdam,12.6,9.784,0.385,316.7600346718735,94.96379191044009,1.81189,MBA,.45599
  5820 Babelsberg (1989 UF7),5820,Babelsberg,13.8,11.238,0.044,51.2116915340297,228.3498763608245,1.16796,MBA,.50326
  5821 Yukiomaeda (1989 VV),5821,Yukiomaeda,14.5,6.872,0.078,85.58267183119354,292.3163740608421,1.11318,MBA,.55628
  5823 Oryo (1989 YH),5823,Oryo,12.6,8.708,0.177,308.4990521259222,88.5249530035413,1.35425,MBA,.37887
  5824 Inagaki (1989 YM),5824,Inagaki,12.4,9.813,0.237,298.6506010400073,173.5021292295183,1.32656,MBA,.39973
